"x1i10hfl href","xpdipgo src","_ap3a","x1i10hfl href 3","x1ejq31n","x1lliihq 2","x1lliihq 3","x1lliihq 4"
"https://www.instagram.com/vnesa_ang/","https://scontent.cdninstagram.com/v/t51.2885-19/72977128_383092495912152_3938646557036904448_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=107&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43NjguQzMifQ%3D%3D&_nc_ohc=DY8OEyKqYfEQ7kNvwHR6o0W&_nc_oc=Adrcu2XY-nKex5jvN-xRhjZQLqY_Anc3eby_E9r9U9UWQU0S0aEviyjYSf_YWaC3ajM&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b6a8&oh=00_Af7qn7t_bo7rurnZlPZRncFmGkqfZAzvAwZVRbYhPVot6A&oe=6A11C93E","vnesa_ang","https://www.instagram.com/p/DYY4wB5j0kv/c/18096509966178732/","1d","Ibu nya ngapain manggut-manggut? Ikutan nyawit kah?","Reply",""
"https://www.instagram.com/arafah11327/","https://scontent.cdninstagram.com/v/t51.2885-19/408716240_660271856261299_6907650766021799966_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=103&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDc5LkMzIn0%3D&_nc_ohc=gTB2eh74lt8Q7kNvwGK15sm&_nc_oc=Adr1ql0B3Vr83TGga3xw2NtjRmza0fuGK1-w49es7z5pXYFdTbQwCXQxQTBF-H5pS7Y&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b6a8&oh=00_Af4KukxEMHllKtnu6QfV9lTzpeLGWJ4F74J2cIg_s8HKVQ&oe=6A11C20C","arafah11327","https://www.instagram.com/p/DYY4wB5j0kv/c/18094363868227861/","1d","🗿🗿🗿🗿🗿🗿","Reply",""
"https://www.instagram.com/robian_25/","https://scontent.cdninstagram.com/v/t51.82787-19/674461207_17918354352344600_7822369066085378792_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=109&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=oLQiL0pDYn4Q7kNvwH_A7D-&_nc_oc=AdqMFwUXxpO_9rYqmUGVCo89iWoOkhmWMyl3i1XXgzOFoy3QROlnJz8urZxQfzYrA6M&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=6TvTy4zwba2S879AybnMDQ&_nc_ss=7b6a8&oh=00_Af52269id6SYw6l7wLLwQTRMJZhOTGtabpNTiyVMQYy3ug&oe=6A11CE77","robian_25","https://www.instagram.com/p/DYY4wB5j0kv/c/17992511942958877/","1d","dah lah wo wo jangan nunjukin kebodohanmu terus , semakin bodoh cara berfikir nya,bukan nya cari solusi agar Rp nilain nya naik malah bikin stetmen sperti ini,heii rakyat sudah cerdas apa yg akan terjadi jika Rp anjlok nilai nya,bodoh bodoh bodoh...plis pejabat negara jangan bodoh apa mau Anak anak SMP SMA yg ajarin apa akibat nya jika Rp anjlok","Reply",""
"https://www.instagram.com/mira_masrifah/","https://scontent.cdninstagram.com/v/t51.82787-19/590413495_18548049664002433_668444921857449004_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=106&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43MTYuQzMifQ%3D%3D&_nc_ohc=bqy33LV_6TsQ7kNvwGF7IQG&_nc_oc=Adpl2B7jiTGFKU_IXGTplCogRAlxb8ZIHGgzKbPZY-qduz5lyIzJxVoqoOqeRb3v5_c&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=6TvTy4zwba2S879AybnMDQ&_nc_ss=7b6a8&oh=00_Af6xElaFuaSxcCi5ACihr5lgyk33N634Pw1Hdq3CZVo4oQ&oe=6A11A7F3","mira_masrifah","https://www.instagram.com/p/DYY4wB5j0kv/c/17968245915063782/","1d","Aman pak belum 20ribu yak 👏🤣 Lanjutkan pak , pening saya dengerny","Reply",""
"https://www.instagram.com/kiko47523/","https://scontent.cdninstagram.com/v/t51.82787-19/628462585_17864534079569292_530220288535902682_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=106&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=wTGC2NpzCv8Q7kNvwHh5eCs&_nc_oc=AdpM7-B7tOavPCBtoGg8rEU5fTXukIHV4Nxge7ChXKKpSRZ_tD4kwjBHt7E5is_C3eg&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=6TvTy4zwba2S879AybnMDQ&_nc_ss=7b6a8&oh=00_Af75kgaw17_cM3T_IstGHYfUJmQ09CiUCea5_yCyWhkGUA&oe=6A11B53C","kiko47523","https://www.instagram.com/p/DYY4wB5j0kv/c/18103570672789493/","1d","ajaran si tedy keknya ini, awk","Reply",""
"https://www.instagram.com/mrwansyh___/","https://scontent.cdninstagram.com/v/t51.82787-19/649222796_18146610811463126_2559604784606643560_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=101&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=C4oRDvuoR0MQ7kNvwH4O-gs&_nc_oc=AdqX94DDwM1dD090JZgKfpBgbGnzzKxXPcKkYb2Aq1pQtRGMfyCL3Hn8ldFZOKqOWkE&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=6TvTy4zwba2S879AybnMDQ&_nc_ss=7b6a8&oh=00_Af5nT2IKdRsYHsQYZWW7KqxKyKX9lN3a5bwV4MdfzB2YTg&oe=6A11BC80","mrwansyh___","https://www.instagram.com/p/DYY4wB5j0kv/c/17915019969180332/","1d","rakyat panikk; bapaknya tenang tenang aja bikess  mereka udahh banyak duitt 🗿","Reply",""
"https://www.instagram.com/_nettyhardianto/","https://scontent.cdninstagram.com/v/t51.2885-19/459298505_2948819968619648_7144859134655270026_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=110&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=RyKqTYjU3IgQ7kNvwHrt3JS&_nc_oc=AdotJnWTAd0cYeU252LeX9MoOiTiXVGjXgTYqKdotmP0drb5Hv7lMqPEyGjnFzlKZS8&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b6a8&oh=00_Af5kGJ4vqj6nVTaxtOTBGykp2Gu3fQhWy3OZFPueiXQBaQ&oe=6A11BAB0","_nettyhardianto","https://www.instagram.com/p/DYY4wB5j0kv/c/18139357759521700/","1d","Pak semua pada naik pak 😢","Reply",""
"https://www.instagram.com/quarterpastmidnight/","https://scontent.cdninstagram.com/v/t51.2885-19/272283241_341718904481877_444749060879501914_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=107&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4zMjAuQzMifQ%3D%3D&_nc_ohc=w4Y7qmlRx3QQ7kNvwH60I1z&_nc_oc=AdoQmR5I5MBgWOsn0P1kskFLWzLH9Wo-6Td3HyJIwvJvjU-fxNhubjOKWZDuB1gkYIo&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b6a8&oh=00_Af53JpqKoSrS5t5i3L5dGmFhBUMXwg1e2z-o8q-YK7K-nQ&oe=6A11BA46","quarterpastmidnight","https://www.instagram.com/p/DYY4wB5j0kv/c/18117556378682890/","1d","Asbun bgt kayak gen alpha 😭","Reply",""
"https://www.instagram.com/diastikarnd/","https://scontent.cdninstagram.com/v/t51.2885-19/316886334_1479635282528401_3739792407782693479_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=108&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy45MDAuQzMifQ%3D%3D&_nc_ohc=9Wlwwz_906IQ7kNvwGViK4P&_nc_oc=Adovhg1MqcGBYM8XMzPl2UPDtI_nOwPk_8Ha0N5pz2RKPcKJm9dPAK2ycyI2sv4G1_g&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b6a8&oh=00_Af5RA1ZvBrr21UV4EinlPJ_iqyYeGuue99uVSTGrLzEp4g&oe=6A11B28C","diastikarnd","https://www.instagram.com/p/DYY4wB5j0kv/c/17861238600594983/","1d","Astaghfirullah 💔💔💔","Reply",""
"https://www.instagram.com/itz_dewiptr.02/","https://scontent.cdninstagram.com/v/t51.82787-19/671825268_18262955884290865_6583867300913455731_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=101&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43MjAuQzMifQ%3D%3D&_nc_ohc=MfDwR8BEcfkQ7kNvwHjg7pI&_nc_oc=AdqsC4ojc3WW5-KpS9DL_XVXBg-pirC0K4NTDaELAINM7f-l2wW8IIgYiaZnePSFeq4&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=6TvTy4zwba2S879AybnMDQ&_nc_ss=7b6a8&oh=00_Af6tyC5KGVnbz1vTl1zsPFGV6pZYmLo5T46l8SSz2UXxUQ&oe=6A11C833","itz_dewiptr.02","https://www.instagram.com/p/DYY4wB5j0kv/c/18333919741218269/","1d","Pak turu aja deh, kagak usah pidato🗿","Reply","See translation"
"https://www.instagram.com/din.dk/","https://scontent.cdninstagram.com/v/t51.82787-19/625050175_18422322517141202_8820144480864024792_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=105&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=FWh_K7qOj1IQ7kNvwEkj2UF&_nc_oc=Adp2UbI1c3SBu_vrHCYg870k-AOcDhhSP3c9TVt0XlmuxDXzNQ5m68Q4genMEQzQ82Q&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=6TvTy4zwba2S879AybnMDQ&_nc_ss=7b6a8&oh=00_Af5o15Ky2Gt6BVSdyIRu5yfofdZCvrKjPoqSdG3kGdaUMg&oe=6A119F7C","din.dk","https://www.instagram.com/p/DYY4wB5j0kv/c/18438690337186879/","1d","Gilani.","Reply",""
"https://www.instagram.com/jaywandrah/","https://scontent.cdninstagram.com/v/t51.2885-19/347235707_3628877054105194_2619706119966324395_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=101&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=MpBNx2_0l3sQ7kNvwHgheo8&_nc_oc=Adob6BVpj-hc8J4q8vMN0sNxMcPwR6iVocoWAN8sHLKSPjwz4sxA-SbKIQCPi3D6SQs&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b6a8&oh=00_Af6O48tMtWmxdudrXxHUOSSHy-hBqo1u4aVXyAdUNFt5Fg&oe=6A11C0B1","jaywandrah","https://www.instagram.com/p/DYY4wB5j0kv/c/17948204580176025/","1d","Untung nggak milih nya  😂 lanjut 5 periode lagi apo ??","Reply","See translation"
"https://www.instagram.com/imaaaansp/","https://scontent.cdninstagram.com/v/t51.2885-19/475422047_583890184490968_6395431431391049042_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=104&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=PU_OAF3_RuIQ7kNvwHuZSf9&_nc_oc=AdrLtpUfjvUR8fWuCepC7D1fDfo4Tjz0QJ2bqqEQZW_Fayn0zTvvPWcAswboj8a1dig&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b6a8&oh=00_Af6KIKeVaDZQUQl1X1jd9kxGaZ6bw8rMvp7vygCOEgkcgA&oe=6A11A325","imaaaansp","https://www.instagram.com/p/DYY4wB5j0kv/c/17929381098271418/","1d","Yang ketawa ini ngeledek apa sama bodohnyaa","Reply",""
"https://www.instagram.com/iyenandhayani/","https://scontent.cdninstagram.com/v/t51.2885-19/234057183_545538656788171_327600674703754881_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=109&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy45NjAuQzMifQ%3D%3D&_nc_ohc=nOhhECaNWP8Q7kNvwGEBeZh&_nc_oc=Ado1-c4EIGxJ_Xx9DD12ifN3qdK9zUbE-buWAkkHNfQV-ZoD7yjwzz4qEFvWmRlmgqU&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b6a8&oh=00_Af4fJov491N51RHuFmjHHx-dZK3F6hY4-7bXpZTKtj4UDQ&oe=6A11CF2F","iyenandhayani","https://www.instagram.com/p/DYY4wB5j0kv/c/18116189161744487/","1d","Berasa sedang dininabobokan (dibacain dongeng)","Reply","See translation"
"https://www.instagram.com/bendolvino/","https://scontent.cdninstagram.com/v/t51.82787-19/696244551_18099119255032889_8944231898689619310_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=101&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy44MTAuQzMifQ%3D%3D&_nc_ohc=byd2xNfNsbgQ7kNvwGwziN-&_nc_oc=AdrHeCFIowXVnDfKASHhTk_OvKzz1esL8QZgcKvt5UdkBuwsYCEUH1q0T6qbzwEx2cQ&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=gFrKLtghene9mYeN6my9aQ&_nc_ss=7b6a8&oh=00_Af7f6OEeurrZCF0kzA9I6zfn_UoeufH9AdaSL8SDJcMumA&oe=6A11C057","bendolvino","https://www.instagram.com/p/DYY4wB5j0kv/c/17864710845625353/","1d","Makan tu yg pilih tukang joget SMA mbg 😂😂","Reply",""
"https://www.instagram.com/lluthfiana/","https://scontent.cdninstagram.com/v/t51.82787-19/548635467_18480614014075040_8766080700091269958_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=107&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=0X81dHEGg4IQ7kNvwGF2cwQ&_nc_oc=AdqAAUnZ3J8MnQa0PKzvm3XI7ALLcnxf3lzMXleY6NGl-CHPbopBBlD8F5BnO2NiVrg&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=gFrKLtghene9mYeN6my9aQ&_nc_ss=7b6a8&oh=00_Af6fgQnVZz88HawsdtLpylYvVNgxZGHYc-8AXKaPOCsQAA&oe=6A11AB90","lluthfiana","https://www.instagram.com/p/DYY4wB5j0kv/c/18125030542624427/","1d","Tempeeeee tahuuu kedelenyaa darimana GUA TANYAAA itu hal umum dimakan wong ndesoo bapaak, skrg makin menciut tu tempe ama tahu","Reply",""
"https://www.instagram.com/jar.naf_niboss/","https://scontent.cdninstagram.com/v/t51.82787-19/556949739_18118352575510065_8878008789349771171_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=108&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=EtxWqjDvSGoQ7kNvwEwvbr_&_nc_oc=AdrEGw8wh_IBdTj11uglWxaFKjJm46UiPZQlU1xagWLDuM-xSUxwz_shAvBup5mRRN4&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=gFrKLtghene9mYeN6my9aQ&_nc_ss=7b6a8&oh=00_Af4NZaKCkCPBuqPw0eSkevJOGa7S6OVokCve_5BZtoxO9w&oe=6A11A8F0","jar.naf_niboss","https://www.instagram.com/p/DYY4wB5j0kv/c/17937181932236914/","1d","Hidup jok….🗿🗿🗿","Reply",""
"https://www.instagram.com/thehendrajaya/","https://scontent.cdninstagram.com/v/t51.82787-19/702134245_18099000769965004_3105745285541046591_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=107&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=-0qaoc7HCroQ7kNvwGbfHM4&_nc_oc=AdqXj3Mjj4-xHWkobnRfK5VIJQtwZw8W7NdnA5aY5NR-88ODpXfAtefSN2AXdXfaOoQ&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=gFrKLtghene9mYeN6my9aQ&_nc_ss=7b6a8&oh=00_Af6K1Wz9FXu3jtH3FHVa-KH4qslVdXz5-L1vkD6J9_yEbw&oe=6A11C7AD","thehendrajaya","https://www.instagram.com/p/DYY4wB5j0kv/c/18185458966381475/","1d","Kacau sih asli parah ini parah ini","Reply",""
"https://www.instagram.com/merciii677/","https://scontent.cdninstagram.com/v/t51.89012-19/573323465_1219825463302212_7278921664109726296_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=1&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy5DMyJ9&_nc_ohc=_4tC3MUfCWEQ7kNvwFdSquc&_nc_oc=Adp1ADEbWJu41bTJ0C856cyDSfl5tNpbYV8w2cjvQxiStqETuxtacAhEHLUF6s3i8Go&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=gFrKLtghene9mYeN6my9aQ&_nc_ss=7b6a8&oh=00_Af6pUSQ2LQJ3bXs3h0_oXZw4UVqcjIVBOjNOLbXnjPGCcA&oe=6A11A5A2","merciii677","https://www.instagram.com/p/DYY4wB5j0kv/c/17951693550137662/","1d","ndasmu","1 like","Reply"
"https://www.instagram.com/howriksss/","https://scontent.cdninstagram.com/v/t51.82787-19/612939579_18199834522335213_2596368731763226363_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=105&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy41MzIuQzMifQ%3D%3D&_nc_ohc=W0I81NoMLNQQ7kNvwGJNuBp&_nc_oc=AdqQV0t141rJycCXEu9ax-swG8sjoGaHKgeK4GhgdF8dkEqCETci0Fe3tvI-E-WTKd8&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=gFrKLtghene9mYeN6my9aQ&_nc_ss=7b6a8&oh=00_Af6X8Gmb9h4IeIoP0k5xrp7x0xTCFiDIHJO1y3nGjxWseg&oe=6A11B690","howriksss","https://www.instagram.com/p/DYY4wB5j0kv/c/18075148136264171/","1d","Knp sih centang” biru kbnykan diem doang giliran ada aksi” ini itu gada protes diem” aja cuh njs. Apa apa mo aman sendiri gmn mau jalan klo rakyat sendiri aja kgk ad yg mw kompak.","Reply",""
"https://www.instagram.com/bidaayy_/","https://scontent.cdninstagram.com/v/t51.82787-19/610587176_18136807180469041_9149529225006910327_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=110&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=hQXLaN155gAQ7kNvwGPISXf&_nc_oc=Adrkl-d_enZaE_DLJhcyuftYwCEP-_8qwgGLq1b2Nm2dZ1Z35Hgph-5g2xgKPVebAsA&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=gFrKLtghene9mYeN6my9aQ&_nc_ss=7b6a8&oh=00_Af4zxHzLyDZoNVfPaMjwJz7UicsNAGXmZ6QzNdRf0cmDkA&oe=6A11A5B7","bidaayy_","https://www.instagram.com/p/DYY4wB5j0kv/c/18135978028530986/","1d","dari sekian banyaknya orang disana gaada yang bawa batu kah??? 🗿","Reply",""
"https://www.instagram.com/fi_siblue/","https://scontent.cdninstagram.com/v/t51.82787-19/556464993_18422760262109428_6644306353611705778_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=108&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43MjAuQzMifQ%3D%3D&_nc_ohc=1_AnsuRsW8YQ7kNvwH1vr-F&_nc_oc=AdqSQvfiZLKgnOVxWXDWh8ZektPs6u3FiHt-BIJwv1Xox8kaPNi8NcTHbUucCwCMLE0&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=gFrKLtghene9mYeN6my9aQ&_nc_ss=7b6a8&oh=00_Af7Xf9Pou1wwxzjTiwDHT29ZgQyu-FF_-Ja0nMUsZFmj3A&oe=6A11B0D6","fi_siblue","https://www.instagram.com/p/DYY4wB5j0kv/c/18098848079031952/","1d","Yo kita lengserkan aja,gimana nasib rakyat untuk 3 tahun kedepan kalau presiden ngaco kaya gini","Reply",""
"https://www.instagram.com/zakiyafadlah/","https://scontent.cdninstagram.com/v/t51.2885-19/429306188_2836313983174769_7162803246474509805_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=106&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy45NTAuQzMifQ%3D%3D&_nc_ohc=lqZhF4J30k4Q7kNvwHuz_sc&_nc_oc=AdoX95YbYPn3YQy8fbRK4koo3p7VGxKtUE6ZAlHmEVdaXVs_WSu2yd7P3fjtRIatXak&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b6a8&oh=00_Af6e97nWLTjDPERVV_MYoNMXj1Ya67_rx1Ofb9b9OXrNQQ&oe=6A11B463","zakiyafadlah","https://www.instagram.com/p/DYY4wB5j0kv/c/18074061116274594/","1d","😢💔","Reply",""
"https://www.instagram.com/widypurple93/","https://scontent.cdninstagram.com/v/t51.82787-19/544360022_17846795766561043_2726437655061370439_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=107&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=wjwNDddeoa4Q7kNvwG-U2UK&_nc_oc=AdrThFCP2Kp8vMzV7y87Uv9g9HTQ_fX45NIlFionDtAOEKDRyLUJfoyfn4ROwro5F5k&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=gFrKLtghene9mYeN6my9aQ&_nc_ss=7b6a8&oh=00_Af45I1fPRjPI7bm2JDRPZKKhxr3BinefrTHuQL9NwQDhOg&oe=6A11AF87","widypurple93","https://www.instagram.com/p/DYY4wB5j0kv/c/18584228212025759/","1d","sekelas persiden bicara bodoh","1 like","Reply"
"https://www.instagram.com/henrycoreyza/","https://scontent.cdninstagram.com/v/t51.2885-19/153615141_1611157422414765_7246994978136378592_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=111&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=Ayw6LxZUMHwQ7kNvwFo8yWi&_nc_oc=AdqjOjmop7-IU9rtoBaw9ecOZrxZr9fLtRrPPtIrTrCuwjl1-cSxhHpht0pKCopprLM&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b6a8&oh=00_Af7N4FN9a_Thz-AN7RJYrnba-Aji0GatOHXaMorTXG8wWQ&oe=6A11CAFF","henrycoreyza","https://www.instagram.com/p/DYY4wB5j0kv/c/18108416309475477/","1d","Beneran plenger apa pura pura plenger sih wo","Reply","See translation"
"https://www.instagram.com/ricko_firdaus27/","https://scontent.cdninstagram.com/v/t51.2885-19/475991947_641770685089317_5632694902462293995_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=100&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=DN7ikdQDUBoQ7kNvwF4aT1M&_nc_oc=AdrpQlTkjdopgsgRC_c4i4zi8VYnqu-SIV_mmFow1FdIZ-gqd3QVcs_4zP2DqpGNdt8&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b6a8&oh=00_Af6l0UXsJlFJiT8xoEPFR7vMUMfTse1SUpUZQgyo4RhnRw&oe=6A11CE5F","ricko_firdaus27","https://www.instagram.com/p/DYY4wB5j0kv/c/17929213182296272/","1d","Pilihan siapa si ini 🗿","Reply",""
"https://www.instagram.com/maholtrapunya/","https://scontent.cdninstagram.com/v/t51.2885-19/442435227_417223314456297_6288041251317062688_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=108&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4zMjAuQzMifQ%3D%3D&_nc_ohc=QPzo8C0-oFoQ7kNvwFDVcdO&_nc_oc=Adoh2gS1SrBrSX1lPZuJLQHV8u5ozvzxBUQlFTmRqm3pRWNCEWI48HGsVDEcDdLOAtY&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b6a8&oh=00_Af56Quuydt_cSonSEBrHiQoAC4WHchPuB4-eoZpNMjtLdA&oe=6A11CA1A","maholtrapunya","https://www.instagram.com/p/DYY4wB5j0kv/c/17936845437218137/","1d","Faktor umur","Reply",""
"https://www.instagram.com/dhonauval/","https://scontent.cdninstagram.com/v/t51.2885-19/210426160_524757401976165_2316535239592304645_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=107&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=IUJzmTfbpaoQ7kNvwF8Ko30&_nc_oc=AdpAHT7ot_0LAjKPk7L0MnmiMemK7kZUcG9SDnVdAQ_V-xWPUPVkcCKCf_t8s3Jc_X8&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b6a8&oh=00_Af6VuqbN4Mej3s5_fYYJIGqn1eAMLaTt2VA-GeYQvYATXA&oe=6A119880","dhonauval","https://www.instagram.com/p/DYY4wB5j0kv/c/17943603498190690/","1d","Gini amat 🇮🇩 punya pemimpin 😢","Reply",""
